Diabetes mellutis,Diabetes complications,Essential hypertension,Acute myocardial infarction,Heart failure,Peripheral vascular disease,Peripheral arterial disease,Cardiomyopathy,Arrhythmia,Cerebral vascular disease,Stroke,Renal disease,Liver disease,Severe liver disease,HIV,Connective tissue disorder,Osteoporosis,Sleep disorder/apnoea,Peptic ulcer disease,Cataract,Glaucoma,Dementia,Depression anxiety,Pulmonary disease,Antibiotic treated infections,Paraplegia,Psychosis,Dyslipidaemia,Certain infectious and parasitic diseases,Cancer
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C540
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C543
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C549
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C563
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C569
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C570
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5710
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5720
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C601
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C620
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C621
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6290
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6291
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6292
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C630
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6300
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6302
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6310
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C637
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C639
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C641
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C651
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C652
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C662
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C670
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C671
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C673
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C675
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C680
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C681
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C688
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C690
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6900
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C691
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6910
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6912
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6920
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6930
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6940
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C696
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6980
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6990
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C6992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C710
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C715
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C720
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7220
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7230
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7240
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7241
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7250
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C729
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C740
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7410
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7490
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C750
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C760
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7640
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7641
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C765
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7650
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7651
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7652
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C768
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C77
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C770
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C771
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C775
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C780
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C782
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7830
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7880
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C790
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7900
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C791
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7910
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C794
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7940
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7949
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7970
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7972
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A090
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A093
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7A8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7B8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C810
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8109
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C811
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8110
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8112
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8120
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C813
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8130
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C817
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8190
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8207
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C821
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8217
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8220
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8226
